center,left,right,angle,a,b,velocity
IMG\center_2018_07_16_17_15_59_039.jpg,IMG\left_2018_07_16_17_15_59_039.jpg,IMG\right_2018_07_16_17_15_59_039.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_15_59_112.jpg,IMG\left_2018_07_16_17_15_59_112.jpg,IMG\right_2018_07_16_17_15_59_112.jpg,0.05,1.0,0.0,30.18999
IMG\center_2018_07_16_17_15_59_182.jpg,IMG\left_2018_07_16_17_15_59_182.jpg,IMG\right_2018_07_16_17_15_59_182.jpg,0.2,1.0,0.0,30.17978
IMG\center_2018_07_16_17_15_59_253.jpg,IMG\left_2018_07_16_17_15_59_253.jpg,IMG\right_2018_07_16_17_15_59_253.jpg,0.2860199,1.0,0.0,30.17369
IMG\center_2018_07_16_17_15_59_325.jpg,IMG\left_2018_07_16_17_15_59_325.jpg,IMG\right_2018_07_16_17_15_59_325.jpg,0.0499799,1.0,0.0,30.19057
IMG\center_2018_07_16_17_15_59_398.jpg,IMG\left_2018_07_16_17_15_59_398.jpg,IMG\right_2018_07_16_17_15_59_398.jpg,0.0,1.0,0.0,30.18934
IMG\center_2018_07_16_17_15_59_471.jpg,IMG\left_2018_07_16_17_15_59_471.jpg,IMG\right_2018_07_16_17_15_59_471.jpg,0.05,1.0,0.0,30.19017
IMG\center_2018_07_16_17_15_59_542.jpg,IMG\left_2018_07_16_17_15_59_542.jpg,IMG\right_2018_07_16_17_15_59_542.jpg,0.2,1.0,0.0,30.18271
IMG\center_2018_07_16_17_15_59_614.jpg,IMG\left_2018_07_16_17_15_59_614.jpg,IMG\right_2018_07_16_17_15_59_614.jpg,0.4,1.0,0.0,30.15967
IMG\center_2018_07_16_17_15_59_684.jpg,IMG\left_2018_07_16_17_15_59_684.jpg,IMG\right_2018_07_16_17_15_59_684.jpg,0.4212921,1.0,0.0,30.17099
IMG\center_2018_07_16_17_15_59_753.jpg,IMG\left_2018_07_16_17_15_59_753.jpg,IMG\right_2018_07_16_17_15_59_753.jpg,0.2390834,1.0,0.0,30.19263
IMG\center_2018_07_16_17_15_59_828.jpg,IMG\left_2018_07_16_17_15_59_828.jpg,IMG\right_2018_07_16_17_15_59_828.jpg,0.0,1.0,0.0,30.18607
IMG\center_2018_07_16_17_15_59_899.jpg,IMG\left_2018_07_16_17_15_59_899.jpg,IMG\right_2018_07_16_17_15_59_899.jpg,0.0,1.0,0.0,30.18878
IMG\center_2018_07_16_17_15_59_973.jpg,IMG\left_2018_07_16_17_15_59_973.jpg,IMG\right_2018_07_16_17_15_59_973.jpg,0.0,1.0,0.0,30.19008
IMG\center_2018_07_16_17_16_00_047.jpg,IMG\left_2018_07_16_17_16_00_047.jpg,IMG\right_2018_07_16_17_16_00_047.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_00_118.jpg,IMG\left_2018_07_16_17_16_00_118.jpg,IMG\right_2018_07_16_17_16_00_118.jpg,0.1,1.0,0.0,30.18851
IMG\center_2018_07_16_17_16_00_189.jpg,IMG\left_2018_07_16_17_16_00_189.jpg,IMG\right_2018_07_16_17_16_00_189.jpg,0.3142873,1.0,0.0,30.16831
IMG\center_2018_07_16_17_16_00_262.jpg,IMG\left_2018_07_16_17_16_00_262.jpg,IMG\right_2018_07_16_17_16_00_262.jpg,0.1428628,1.0,0.0,30.18974
IMG\center_2018_07_16_17_16_00_331.jpg,IMG\left_2018_07_16_17_16_00_331.jpg,IMG\right_2018_07_16_17_16_00_331.jpg,0.0,1.0,0.0,30.18928
IMG\center_2018_07_16_17_16_00_399.jpg,IMG\left_2018_07_16_17_16_00_399.jpg,IMG\right_2018_07_16_17_16_00_399.jpg,0.0,1.0,0.0,30.19003
IMG\center_2018_07_16_17_16_00_470.jpg,IMG\left_2018_07_16_17_16_00_470.jpg,IMG\right_2018_07_16_17_16_00_470.jpg,0.0,1.0,0.0,30.19022
IMG\center_2018_07_16_17_16_00_540.jpg,IMG\left_2018_07_16_17_16_00_540.jpg,IMG\right_2018_07_16_17_16_00_540.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_16_00_612.jpg,IMG\left_2018_07_16_17_16_00_612.jpg,IMG\right_2018_07_16_17_16_00_612.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_00_684.jpg,IMG\left_2018_07_16_17_16_00_684.jpg,IMG\right_2018_07_16_17_16_00_684.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_00_755.jpg,IMG\left_2018_07_16_17_16_00_755.jpg,IMG\right_2018_07_16_17_16_00_755.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_00_828.jpg,IMG\left_2018_07_16_17_16_00_828.jpg,IMG\right_2018_07_16_17_16_00_828.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_00_901.jpg,IMG\left_2018_07_16_17_16_00_901.jpg,IMG\right_2018_07_16_17_16_00_901.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_16_00_975.jpg,IMG\left_2018_07_16_17_16_00_975.jpg,IMG\right_2018_07_16_17_16_00_975.jpg,0.0,1.0,0.0,30.19036
IMG\center_2018_07_16_17_16_01_042.jpg,IMG\left_2018_07_16_17_16_01_042.jpg,IMG\right_2018_07_16_17_16_01_042.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_01_116.jpg,IMG\left_2018_07_16_17_16_01_116.jpg,IMG\right_2018_07_16_17_16_01_116.jpg,0.15,1.0,0.0,30.18388
IMG\center_2018_07_16_17_16_01_191.jpg,IMG\left_2018_07_16_17_16_01_191.jpg,IMG\right_2018_07_16_17_16_01_191.jpg,0.35,1.0,0.0,30.16339
IMG\center_2018_07_16_17_16_01_257.jpg,IMG\left_2018_07_16_17_16_01_257.jpg,IMG\right_2018_07_16_17_16_01_257.jpg,0.269389,1.0,0.0,30.18352
IMG\center_2018_07_16_17_16_01_328.jpg,IMG\left_2018_07_16_17_16_01_328.jpg,IMG\right_2018_07_16_17_16_01_328.jpg,0.02845328,1.0,0.0,30.18964
IMG\center_2018_07_16_17_16_01_400.jpg,IMG\left_2018_07_16_17_16_01_400.jpg,IMG\right_2018_07_16_17_16_01_400.jpg,0.0,1.0,0.0,30.18893
IMG\center_2018_07_16_17_16_01_472.jpg,IMG\left_2018_07_16_17_16_01_472.jpg,IMG\right_2018_07_16_17_16_01_472.jpg,0.0,1.0,0.0,30.19004
IMG\center_2018_07_16_17_16_01_543.jpg,IMG\left_2018_07_16_17_16_01_543.jpg,IMG\right_2018_07_16_17_16_01_543.jpg,0.0,1.0,0.0,30.19023
IMG\center_2018_07_16_17_16_01_616.jpg,IMG\left_2018_07_16_17_16_01_616.jpg,IMG\right_2018_07_16_17_16_01_616.jpg,0.15,1.0,0.0,30.18526
IMG\center_2018_07_16_17_16_01_684.jpg,IMG\left_2018_07_16_17_16_01_684.jpg,IMG\right_2018_07_16_17_16_01_684.jpg,0.35,1.0,0.0,30.16468
IMG\center_2018_07_16_17_16_01_753.jpg,IMG\left_2018_07_16_17_16_01_753.jpg,IMG\right_2018_07_16_17_16_01_753.jpg,0.5016959,1.0,0.0,30.14597
IMG\center_2018_07_16_17_16_01_824.jpg,IMG\left_2018_07_16_17_16_01_824.jpg,IMG\right_2018_07_16_17_16_01_824.jpg,0.2661585,1.0,0.0,30.19082
IMG\center_2018_07_16_17_16_01_895.jpg,IMG\left_2018_07_16_17_16_01_895.jpg,IMG\right_2018_07_16_17_16_01_895.jpg,0.07691219,1.0,0.0,30.19121
IMG\center_2018_07_16_17_16_01_965.jpg,IMG\left_2018_07_16_17_16_01_965.jpg,IMG\right_2018_07_16_17_16_01_965.jpg,0.0,1.0,0.0,30.18866
IMG\center_2018_07_16_17_16_02_033.jpg,IMG\left_2018_07_16_17_16_02_033.jpg,IMG\right_2018_07_16_17_16_02_033.jpg,0.05,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_02_100.jpg,IMG\left_2018_07_16_17_16_02_100.jpg,IMG\right_2018_07_16_17_16_02_100.jpg,0.1769188,1.0,0.0,30.18587
IMG\center_2018_07_16_17_16_02_168.jpg,IMG\left_2018_07_16_17_16_02_168.jpg,IMG\right_2018_07_16_17_16_02_168.jpg,0.0,1.0,0.0,30.18963
IMG\center_2018_07_16_17_16_02_242.jpg,IMG\left_2018_07_16_17_16_02_242.jpg,IMG\right_2018_07_16_17_16_02_242.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_16_02_309.jpg,IMG\left_2018_07_16_17_16_02_309.jpg,IMG\right_2018_07_16_17_16_02_309.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_02_379.jpg,IMG\left_2018_07_16_17_16_02_379.jpg,IMG\right_2018_07_16_17_16_02_379.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_02_448.jpg,IMG\left_2018_07_16_17_16_02_448.jpg,IMG\right_2018_07_16_17_16_02_448.jpg,0.0,1.0,0.0,30.19043
IMG\center_2018_07_16_17_16_02_516.jpg,IMG\left_2018_07_16_17_16_02_516.jpg,IMG\right_2018_07_16_17_16_02_516.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_02_590.jpg,IMG\left_2018_07_16_17_16_02_590.jpg,IMG\right_2018_07_16_17_16_02_590.jpg,0.15,1.0,0.0,30.18431
IMG\center_2018_07_16_17_16_02_658.jpg,IMG\left_2018_07_16_17_16_02_658.jpg,IMG\right_2018_07_16_17_16_02_658.jpg,0.3,1.0,0.0,30.16932
IMG\center_2018_07_16_17_16_02_729.jpg,IMG\left_2018_07_16_17_16_02_729.jpg,IMG\right_2018_07_16_17_16_02_729.jpg,0.2739042,1.0,0.0,30.18425
IMG\center_2018_07_16_17_16_02_801.jpg,IMG\left_2018_07_16_17_16_02_801.jpg,IMG\right_2018_07_16_17_16_02_801.jpg,0.1100753,1.0,0.0,30.19173
IMG\center_2018_07_16_17_16_02_871.jpg,IMG\left_2018_07_16_17_16_02_871.jpg,IMG\right_2018_07_16_17_16_02_871.jpg,0.0,1.0,0.0,30.18887
IMG\center_2018_07_16_17_16_02_941.jpg,IMG\left_2018_07_16_17_16_02_941.jpg,IMG\right_2018_07_16_17_16_02_941.jpg,0.0,1.0,0.0,30.19002
IMG\center_2018_07_16_17_16_03_010.jpg,IMG\left_2018_07_16_17_16_03_010.jpg,IMG\right_2018_07_16_17_16_03_010.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_16_03_079.jpg,IMG\left_2018_07_16_17_16_03_079.jpg,IMG\right_2018_07_16_17_16_03_079.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_16_03_154.jpg,IMG\left_2018_07_16_17_16_03_154.jpg,IMG\right_2018_07_16_17_16_03_154.jpg,0.0,1.0,0.0,30.19054
IMG\center_2018_07_16_17_16_03_223.jpg,IMG\left_2018_07_16_17_16_03_223.jpg,IMG\right_2018_07_16_17_16_03_223.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_03_294.jpg,IMG\left_2018_07_16_17_16_03_294.jpg,IMG\right_2018_07_16_17_16_03_294.jpg,0.2,1.0,0.0,30.18011
IMG\center_2018_07_16_17_16_03_366.jpg,IMG\left_2018_07_16_17_16_03_366.jpg,IMG\right_2018_07_16_17_16_03_366.jpg,0.3666393,1.0,0.0,30.1631
IMG\center_2018_07_16_17_16_03_437.jpg,IMG\left_2018_07_16_17_16_03_437.jpg,IMG\right_2018_07_16_17_16_03_437.jpg,0.1800952,1.0,0.0,30.19055
IMG\center_2018_07_16_17_16_03_507.jpg,IMG\left_2018_07_16_17_16_03_507.jpg,IMG\right_2018_07_16_17_16_03_507.jpg,0.0,1.0,0.0,30.18736
IMG\center_2018_07_16_17_16_03_576.jpg,IMG\left_2018_07_16_17_16_03_576.jpg,IMG\right_2018_07_16_17_16_03_576.jpg,0.0,1.0,0.0,30.18966
IMG\center_2018_07_16_17_16_03_644.jpg,IMG\left_2018_07_16_17_16_03_644.jpg,IMG\right_2018_07_16_17_16_03_644.jpg,0.0,1.0,0.0,30.19022
IMG\center_2018_07_16_17_16_03_713.jpg,IMG\left_2018_07_16_17_16_03_713.jpg,IMG\right_2018_07_16_17_16_03_713.jpg,0.0,1.0,0.0,30.19038
IMG\center_2018_07_16_17_16_03_783.jpg,IMG\left_2018_07_16_17_16_03_783.jpg,IMG\right_2018_07_16_17_16_03_783.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_03_852.jpg,IMG\left_2018_07_16_17_16_03_852.jpg,IMG\right_2018_07_16_17_16_03_852.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_03_923.jpg,IMG\left_2018_07_16_17_16_03_923.jpg,IMG\right_2018_07_16_17_16_03_923.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_03_993.jpg,IMG\left_2018_07_16_17_16_03_993.jpg,IMG\right_2018_07_16_17_16_03_993.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_04_062.jpg,IMG\left_2018_07_16_17_16_04_062.jpg,IMG\right_2018_07_16_17_16_04_062.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_04_131.jpg,IMG\left_2018_07_16_17_16_04_131.jpg,IMG\right_2018_07_16_17_16_04_131.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_04_204.jpg,IMG\left_2018_07_16_17_16_04_204.jpg,IMG\right_2018_07_16_17_16_04_204.jpg,0.1,1.0,0.0,30.18768
IMG\center_2018_07_16_17_16_04_272.jpg,IMG\left_2018_07_16_17_16_04_272.jpg,IMG\right_2018_07_16_17_16_04_272.jpg,0.25,1.0,0.0,30.17471
IMG\center_2018_07_16_17_16_04_344.jpg,IMG\left_2018_07_16_17_16_04_344.jpg,IMG\right_2018_07_16_17_16_04_344.jpg,0.3649963,1.0,0.0,30.16449
IMG\center_2018_07_16_17_16_04_414.jpg,IMG\left_2018_07_16_17_16_04_414.jpg,IMG\right_2018_07_16_17_16_04_414.jpg,0.1773314,1.0,0.0,30.19098
IMG\center_2018_07_16_17_16_04_487.jpg,IMG\left_2018_07_16_17_16_04_487.jpg,IMG\right_2018_07_16_17_16_04_487.jpg,0.0,1.0,0.0,30.18756
IMG\center_2018_07_16_17_16_04_557.jpg,IMG\left_2018_07_16_17_16_04_557.jpg,IMG\right_2018_07_16_17_16_04_557.jpg,0.0,1.0,0.0,30.18959
IMG\center_2018_07_16_17_16_04_628.jpg,IMG\left_2018_07_16_17_16_04_628.jpg,IMG\right_2018_07_16_17_16_04_628.jpg,0.0,1.0,0.0,30.1902
IMG\center_2018_07_16_17_16_04_696.jpg,IMG\left_2018_07_16_17_16_04_696.jpg,IMG\right_2018_07_16_17_16_04_696.jpg,0.0,1.0,0.0,30.18978
IMG\center_2018_07_16_17_16_04_765.jpg,IMG\left_2018_07_16_17_16_04_765.jpg,IMG\right_2018_07_16_17_16_04_765.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_04_832.jpg,IMG\left_2018_07_16_17_16_04_832.jpg,IMG\right_2018_07_16_17_16_04_832.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_04_905.jpg,IMG\left_2018_07_16_17_16_04_905.jpg,IMG\right_2018_07_16_17_16_04_905.jpg,0.05,1.0,0.0,30.18978
IMG\center_2018_07_16_17_16_04_974.jpg,IMG\left_2018_07_16_17_16_04_974.jpg,IMG\right_2018_07_16_17_16_04_974.jpg,0.2,1.0,0.0,30.18001
IMG\center_2018_07_16_17_16_05_046.jpg,IMG\left_2018_07_16_17_16_05_046.jpg,IMG\right_2018_07_16_17_16_05_046.jpg,0.2113493,1.0,0.0,30.18546
IMG\center_2018_07_16_17_16_05_117.jpg,IMG\left_2018_07_16_17_16_05_117.jpg,IMG\right_2018_07_16_17_16_05_117.jpg,0.02158574,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_05_189.jpg,IMG\left_2018_07_16_17_16_05_189.jpg,IMG\right_2018_07_16_17_16_05_189.jpg,0.0,1.0,0.0,30.19002
IMG\center_2018_07_16_17_16_05_259.jpg,IMG\left_2018_07_16_17_16_05_259.jpg,IMG\right_2018_07_16_17_16_05_259.jpg,0.0,1.0,0.0,30.19022
IMG\center_2018_07_16_17_16_05_328.jpg,IMG\left_2018_07_16_17_16_05_328.jpg,IMG\right_2018_07_16_17_16_05_328.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_05_396.jpg,IMG\left_2018_07_16_17_16_05_396.jpg,IMG\right_2018_07_16_17_16_05_396.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_05_469.jpg,IMG\left_2018_07_16_17_16_05_469.jpg,IMG\right_2018_07_16_17_16_05_469.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_05_539.jpg,IMG\left_2018_07_16_17_16_05_539.jpg,IMG\right_2018_07_16_17_16_05_539.jpg,0.0,1.0,0.0,30.18995
IMG\center_2018_07_16_17_16_05_611.jpg,IMG\left_2018_07_16_17_16_05_611.jpg,IMG\right_2018_07_16_17_16_05_611.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_05_681.jpg,IMG\left_2018_07_16_17_16_05_681.jpg,IMG\right_2018_07_16_17_16_05_681.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_05_753.jpg,IMG\left_2018_07_16_17_16_05_753.jpg,IMG\right_2018_07_16_17_16_05_753.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_05_821.jpg,IMG\left_2018_07_16_17_16_05_821.jpg,IMG\right_2018_07_16_17_16_05_821.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_05_890.jpg,IMG\left_2018_07_16_17_16_05_890.jpg,IMG\right_2018_07_16_17_16_05_890.jpg,0.15,1.0,0.0,30.18418
IMG\center_2018_07_16_17_16_05_960.jpg,IMG\left_2018_07_16_17_16_05_960.jpg,IMG\right_2018_07_16_17_16_05_960.jpg,0.259568,1.0,0.0,30.17447
IMG\center_2018_07_16_17_16_06_030.jpg,IMG\left_2018_07_16_17_16_06_030.jpg,IMG\right_2018_07_16_17_16_06_030.jpg,0.02454165,1.0,0.0,30.19043
IMG\center_2018_07_16_17_16_06_100.jpg,IMG\left_2018_07_16_17_16_06_100.jpg,IMG\right_2018_07_16_17_16_06_100.jpg,0.0,1.0,0.0,30.18966
IMG\center_2018_07_16_17_16_06_171.jpg,IMG\left_2018_07_16_17_16_06_171.jpg,IMG\right_2018_07_16_17_16_06_171.jpg,0.0,1.0,0.0,30.19017
IMG\center_2018_07_16_17_16_06_243.jpg,IMG\left_2018_07_16_17_16_06_243.jpg,IMG\right_2018_07_16_17_16_06_243.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_06_314.jpg,IMG\left_2018_07_16_17_16_06_314.jpg,IMG\right_2018_07_16_17_16_06_314.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_06_386.jpg,IMG\left_2018_07_16_17_16_06_386.jpg,IMG\right_2018_07_16_17_16_06_386.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_06_455.jpg,IMG\left_2018_07_16_17_16_06_455.jpg,IMG\right_2018_07_16_17_16_06_455.jpg,0.0,1.0,0.0,30.19018
IMG\center_2018_07_16_17_16_06_526.jpg,IMG\left_2018_07_16_17_16_06_526.jpg,IMG\right_2018_07_16_17_16_06_526.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_16_06_596.jpg,IMG\left_2018_07_16_17_16_06_596.jpg,IMG\right_2018_07_16_17_16_06_596.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_06_665.jpg,IMG\left_2018_07_16_17_16_06_665.jpg,IMG\right_2018_07_16_17_16_06_665.jpg,0.15,1.0,0.0,30.18462
IMG\center_2018_07_16_17_16_06_738.jpg,IMG\left_2018_07_16_17_16_06_738.jpg,IMG\right_2018_07_16_17_16_06_738.jpg,0.3,1.0,0.0,30.16896
IMG\center_2018_07_16_17_16_06_807.jpg,IMG\left_2018_07_16_17_16_06_807.jpg,IMG\right_2018_07_16_17_16_06_807.jpg,0.4332291,1.0,0.0,30.15488
IMG\center_2018_07_16_17_16_06_880.jpg,IMG\left_2018_07_16_17_16_06_880.jpg,IMG\right_2018_07_16_17_16_06_880.jpg,0.2404591,1.0,0.0,30.19057
IMG\center_2018_07_16_17_16_06_952.jpg,IMG\left_2018_07_16_17_16_06_952.jpg,IMG\right_2018_07_16_17_16_06_952.jpg,0.02613781,1.0,0.0,30.18839
IMG\center_2018_07_16_17_16_07_022.jpg,IMG\left_2018_07_16_17_16_07_022.jpg,IMG\right_2018_07_16_17_16_07_022.jpg,0.0,1.0,0.0,30.18851
IMG\center_2018_07_16_17_16_07_092.jpg,IMG\left_2018_07_16_17_16_07_092.jpg,IMG\right_2018_07_16_17_16_07_092.jpg,0.0,1.0,0.0,30.19014
IMG\center_2018_07_16_17_16_07_159.jpg,IMG\left_2018_07_16_17_16_07_159.jpg,IMG\right_2018_07_16_17_16_07_159.jpg,0.0,1.0,0.0,30.1902
IMG\center_2018_07_16_17_16_07_226.jpg,IMG\left_2018_07_16_17_16_07_226.jpg,IMG\right_2018_07_16_17_16_07_226.jpg,0.0,1.0,0.0,30.19051
IMG\center_2018_07_16_17_16_07_299.jpg,IMG\left_2018_07_16_17_16_07_299.jpg,IMG\right_2018_07_16_17_16_07_299.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_07_367.jpg,IMG\left_2018_07_16_17_16_07_367.jpg,IMG\right_2018_07_16_17_16_07_367.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_07_442.jpg,IMG\left_2018_07_16_17_16_07_442.jpg,IMG\right_2018_07_16_17_16_07_442.jpg,0.0,1.0,0.0,30.18989
IMG\center_2018_07_16_17_16_07_514.jpg,IMG\left_2018_07_16_17_16_07_514.jpg,IMG\right_2018_07_16_17_16_07_514.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_16_07_586.jpg,IMG\left_2018_07_16_17_16_07_586.jpg,IMG\right_2018_07_16_17_16_07_586.jpg,0.1,1.0,0.0,30.18761
IMG\center_2018_07_16_17_16_07_656.jpg,IMG\left_2018_07_16_17_16_07_656.jpg,IMG\right_2018_07_16_17_16_07_656.jpg,0.25,1.0,0.0,30.17465
IMG\center_2018_07_16_17_16_07_725.jpg,IMG\left_2018_07_16_17_16_07_725.jpg,IMG\right_2018_07_16_17_16_07_725.jpg,0.3291691,1.0,0.0,30.17126
IMG\center_2018_07_16_17_16_07_799.jpg,IMG\left_2018_07_16_17_16_07_799.jpg,IMG\right_2018_07_16_17_16_07_799.jpg,0.1328015,1.0,0.0,30.1916
IMG\center_2018_07_16_17_16_07_869.jpg,IMG\left_2018_07_16_17_16_07_869.jpg,IMG\right_2018_07_16_17_16_07_869.jpg,0.0,1.0,0.0,30.18827
IMG\center_2018_07_16_17_16_07_940.jpg,IMG\left_2018_07_16_17_16_07_940.jpg,IMG\right_2018_07_16_17_16_07_940.jpg,0.0,1.0,0.0,30.18976
IMG\center_2018_07_16_17_16_08_009.jpg,IMG\left_2018_07_16_17_16_08_009.jpg,IMG\right_2018_07_16_17_16_08_009.jpg,0.0,1.0,0.0,30.1902
IMG\center_2018_07_16_17_16_08_078.jpg,IMG\left_2018_07_16_17_16_08_078.jpg,IMG\right_2018_07_16_17_16_08_078.jpg,0.0,1.0,0.0,30.1902
IMG\center_2018_07_16_17_16_08_147.jpg,IMG\left_2018_07_16_17_16_08_147.jpg,IMG\right_2018_07_16_17_16_08_147.jpg,0.0,1.0,0.0,30.19025
IMG\center_2018_07_16_17_16_08_217.jpg,IMG\left_2018_07_16_17_16_08_217.jpg,IMG\right_2018_07_16_17_16_08_217.jpg,0.0,1.0,0.0,30.19034
IMG\center_2018_07_16_17_16_08_287.jpg,IMG\left_2018_07_16_17_16_08_287.jpg,IMG\right_2018_07_16_17_16_08_287.jpg,0.0,1.0,0.0,30.19048
IMG\center_2018_07_16_17_16_08_356.jpg,IMG\left_2018_07_16_17_16_08_356.jpg,IMG\right_2018_07_16_17_16_08_356.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_16_08_425.jpg,IMG\left_2018_07_16_17_16_08_425.jpg,IMG\right_2018_07_16_17_16_08_425.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_08_493.jpg,IMG\left_2018_07_16_17_16_08_493.jpg,IMG\right_2018_07_16_17_16_08_493.jpg,0.0,1.0,0.0,30.19
IMG\center_2018_07_16_17_16_08_567.jpg,IMG\left_2018_07_16_17_16_08_567.jpg,IMG\right_2018_07_16_17_16_08_567.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_08_638.jpg,IMG\left_2018_07_16_17_16_08_638.jpg,IMG\right_2018_07_16_17_16_08_638.jpg,0.0,1.0,0.0,30.19032
IMG\center_2018_07_16_17_16_08_707.jpg,IMG\left_2018_07_16_17_16_08_707.jpg,IMG\right_2018_07_16_17_16_08_707.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_08_775.jpg,IMG\left_2018_07_16_17_16_08_775.jpg,IMG\right_2018_07_16_17_16_08_775.jpg,0.0,1.0,0.0,30.19028
IMG\center_2018_07_16_17_16_08_843.jpg,IMG\left_2018_07_16_17_16_08_843.jpg,IMG\right_2018_07_16_17_16_08_843.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_08_914.jpg,IMG\left_2018_07_16_17_16_08_914.jpg,IMG\right_2018_07_16_17_16_08_914.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_08_988.jpg,IMG\left_2018_07_16_17_16_08_988.jpg,IMG\right_2018_07_16_17_16_08_988.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_09_058.jpg,IMG\left_2018_07_16_17_16_09_058.jpg,IMG\right_2018_07_16_17_16_09_058.jpg,0.0,1.0,0.0,30.19033
IMG\center_2018_07_16_17_16_09_130.jpg,IMG\left_2018_07_16_17_16_09_130.jpg,IMG\right_2018_07_16_17_16_09_130.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_09_201.jpg,IMG\left_2018_07_16_17_16_09_201.jpg,IMG\right_2018_07_16_17_16_09_201.jpg,0.0,1.0,0.0,30.19029
IMG\center_2018_07_16_17_16_09_272.jpg,IMG\left_2018_07_16_17_16_09_272.jpg,IMG\right_2018_07_16_17_16_09_272.jpg,0.0,1.0,0.0,30.19026
IMG\center_2018_07_16_17_16_09_342.jpg,IMG\left_2018_07_16_17_16_09_342.jpg,IMG\right_2018_07_16_17_16_09_342.jpg,0.0,1.0,0.0,30.1903
IMG\center_2018_07_16_17_16_09_413.jpg,IMG\left_2018_07_16_17_16_09_413.jpg,IMG\right_2018_07_16_17_16_09_413.jpg,0.0,1.0,0.0,30.19031
IMG\center_2018_07_16_17_16_09_487.jpg,IMG\left_2018_07_16_17_16_09_487.jpg,IMG\right_2018_07_16_17_16_09_487.jpg,0.0,1.0,0.0,30.19027
IMG\center_2018_07_16_17_16_09_556.jpg,IMG\left_2018_07_16_17_16_09_556.jpg,IMG\right_2018_07_16_17_16_09_556.jpg,0.1,1.0,0.0,30.18768
IMG\center_2018_07_16_17_16_09_628.jpg,IMG\left_2018_07_16_17_16_09_628.jpg,IMG\right_2018_07_16_17_16_09_628.jpg,0.1918672,1.0,0.0,30.18123
