img,angle
IMG\center_2018_07_16_17_15_42_707.jp,0.0
IMG\center_2018_07_16_17_15_42_777.jp,0.0
IMG\center_2018_07_16_17_15_42_846.jp,0.0
IMG\center_2018_07_16_17_15_42_915.jp,0.0
IMG\center_2018_07_16_17_15_42_985.jp,0.0
IMG\center_2018_07_16_17_15_43_051.jp,0.0
IMG\center_2018_07_16_17_15_43_120.jp,0.0
IMG\center_2018_07_16_17_15_43_189.jp,0.0
IMG\center_2018_07_16_17_15_43_260.jp,0.0
IMG\center_2018_07_16_17_15_43_327.jp,0.0
IMG\center_2018_07_16_17_15_43_394.jp,0.0
IMG\center_2018_07_16_17_15_43_461.jp,0.0
IMG\center_2018_07_16_17_15_43_531.jp,0.0
IMG\center_2018_07_16_17_15_43_605.jp,0.0
IMG\center_2018_07_16_17_15_43_671.jp,0.0
IMG\center_2018_07_16_17_15_43_744.jp,0.05
IMG\center_2018_07_16_17_15_43_813.jp,0.2
IMG\center_2018_07_16_17_15_43_886.jp,0.00716075
IMG\center_2018_07_16_17_15_43_957.jp,0.0
IMG\center_2018_07_16_17_15_44_025.jp,0.0
IMG\center_2018_07_16_17_15_44_097.jp,0.0
IMG\center_2018_07_16_17_15_44_169.jp,0.0
IMG\center_2018_07_16_17_15_44_236.jp,0.0
IMG\center_2018_07_16_17_15_44_304.jp,0.1641184
IMG\center_2018_07_16_17_15_44_373.jp,0.0
IMG\center_2018_07_16_17_15_44_440.jp,0.0
IMG\center_2018_07_16_17_15_44_509.jp,0.0
IMG\center_2018_07_16_17_15_44_577.jp,0.0
IMG\center_2018_07_16_17_15_44_646.jp,0.0
IMG\center_2018_07_16_17_15_44_713.jp,0.0
IMG\center_2018_07_16_17_15_44_780.jp,0.0
IMG\center_2018_07_16_17_15_44_851.jp,0.0
IMG\center_2018_07_16_17_15_44_921.jp,0.0
IMG\center_2018_07_16_17_15_44_991.jp,0.0
IMG\center_2018_07_16_17_15_45_059.jp,0.0
IMG\center_2018_07_16_17_15_45_130.jp,0.0
IMG\center_2018_07_16_17_15_45_199.jp,0.0
IMG\center_2018_07_16_17_15_45_267.jp,0.0
IMG\center_2018_07_16_17_15_45_337.jp,0.0
IMG\center_2018_07_16_17_15_45_407.jp,0.0
IMG\center_2018_07_16_17_15_45_479.jp,0.0
IMG\center_2018_07_16_17_15_45_549.jp,0.0
IMG\center_2018_07_16_17_15_45_622.jp,0.0
IMG\center_2018_07_16_17_15_45_690.jp,0.0
IMG\center_2018_07_16_17_15_45_758.jp,0.0
IMG\center_2018_07_16_17_15_45_826.jp,0.0
IMG\center_2018_07_16_17_15_45_898.jp,0.0
IMG\center_2018_07_16_17_15_45_967.jp,0.0
IMG\center_2018_07_16_17_15_46_034.jp,0.0
IMG\center_2018_07_16_17_15_46_103.jp,0.0
IMG\center_2018_07_16_17_15_46_173.jp,0.0
IMG\center_2018_07_16_17_15_46_242.jp,0.0
IMG\center_2018_07_16_17_15_46_312.jp,0.0
IMG\center_2018_07_16_17_15_46_379.jp,0.0
IMG\center_2018_07_16_17_15_46_447.jp,0.0
IMG\center_2018_07_16_17_15_46_516.jp,0.0
IMG\center_2018_07_16_17_15_46_589.jp,0.0
IMG\center_2018_07_16_17_15_46_660.jp,0.0
IMG\center_2018_07_16_17_15_46_729.jp,0.0
IMG\center_2018_07_16_17_15_46_801.jp,0.0
IMG\center_2018_07_16_17_15_46_875.jp,0.0
IMG\center_2018_07_16_17_15_46_948.jp,0.0
IMG\center_2018_07_16_17_15_47_016.jp,0.0
IMG\center_2018_07_16_17_15_47_085.jp,0.0
IMG\center_2018_07_16_17_15_47_154.jp,0.0
IMG\center_2018_07_16_17_15_47_224.jp,0.0
IMG\center_2018_07_16_17_15_47_296.jp,0.0
IMG\center_2018_07_16_17_15_47_363.jp,0.0
IMG\center_2018_07_16_17_15_47_430.jp,0.0
IMG\center_2018_07_16_17_15_47_498.jp,0.0
IMG\center_2018_07_16_17_15_47_566.jp,0.0
IMG\center_2018_07_16_17_15_47_633.jp,0.0
IMG\center_2018_07_16_17_15_47_702.jp,0.0
IMG\center_2018_07_16_17_15_47_771.jp,0.0
IMG\center_2018_07_16_17_15_47_840.jp,0.0
IMG\center_2018_07_16_17_15_47_909.jp,0.0
IMG\center_2018_07_16_17_15_47_978.jp,0.0
IMG\center_2018_07_16_17_15_48_047.jp,0.1
IMG\center_2018_07_16_17_15_48_116.jp,0.1400017
IMG\center_2018_07_16_17_15_48_186.jp,0.0
IMG\center_2018_07_16_17_15_48_255.jp,0.0
IMG\center_2018_07_16_17_15_48_323.jp,0.0
IMG\center_2018_07_16_17_15_48_393.jp,0.0
IMG\center_2018_07_16_17_15_48_465.jp,-0.2
IMG\center_2018_07_16_17_15_48_533.jp,-0.1570956
IMG\center_2018_07_16_17_15_48_606.jp,0.0
IMG\center_2018_07_16_17_15_48_674.jp,0.0
IMG\center_2018_07_16_17_15_48_746.jp,0.0
IMG\center_2018_07_16_17_15_48_816.jp,0.0
IMG\center_2018_07_16_17_15_48_887.jp,0.1
IMG\center_2018_07_16_17_15_48_957.jp,0.25
IMG\center_2018_07_16_17_15_49_029.jp,0.01829722
IMG\center_2018_07_16_17_15_49_099.jp,0.0
IMG\center_2018_07_16_17_15_49_171.jp,0.0
IMG\center_2018_07_16_17_15_49_240.jp,0.0
IMG\center_2018_07_16_17_15_49_313.jp,0.0
IMG\center_2018_07_16_17_15_49_384.jp,0.0
IMG\center_2018_07_16_17_15_49_452.jp,0.0
IMG\center_2018_07_16_17_15_49_520.jp,0.0
IMG\center_2018_07_16_17_15_49_592.jp,0.0
IMG\center_2018_07_16_17_15_49_661.jp,0.0
IMG\center_2018_07_16_17_15_49_730.jp,0.0
IMG\center_2018_07_16_17_15_49_798.jp,0.0
IMG\center_2018_07_16_17_15_49_866.jp,0.0
IMG\center_2018_07_16_17_15_49_937.jp,0.0
IMG\center_2018_07_16_17_15_50_007.jp,0.0
IMG\center_2018_07_16_17_15_50_076.jp,0.0
IMG\center_2018_07_16_17_15_50_144.jp,0.0
IMG\center_2018_07_16_17_15_50_216.jp,0.0
IMG\center_2018_07_16_17_15_50_289.jp,0.0
IMG\center_2018_07_16_17_15_50_362.jp,0.0
IMG\center_2018_07_16_17_15_50_433.jp,0.0
IMG\center_2018_07_16_17_15_50_506.jp,0.0
IMG\center_2018_07_16_17_15_50_577.jp,0.0
IMG\center_2018_07_16_17_15_50_650.jp,0.0
IMG\center_2018_07_16_17_15_50_722.jp,0.0
IMG\center_2018_07_16_17_15_50_793.jp,0.0
IMG\center_2018_07_16_17_15_50_865.jp,0.0
IMG\center_2018_07_16_17_15_50_937.jp,0.0
IMG\center_2018_07_16_17_15_51_009.jp,0.0
IMG\center_2018_07_16_17_15_51_075.jp,0.0
IMG\center_2018_07_16_17_15_51_149.jp,0.0
IMG\center_2018_07_16_17_15_51_218.jp,0.0
IMG\center_2018_07_16_17_15_51_289.jp,0.0
IMG\center_2018_07_16_17_15_51_358.jp,0.0
IMG\center_2018_07_16_17_15_51_429.jp,0.0
IMG\center_2018_07_16_17_15_51_504.jp,0.0
IMG\center_2018_07_16_17_15_51_575.jp,0.0
IMG\center_2018_07_16_17_15_51_642.jp,0.0
IMG\center_2018_07_16_17_15_51_715.jp,0.1
IMG\center_2018_07_16_17_15_51_783.jp,0.3
IMG\center_2018_07_16_17_15_51_850.jp,0.3347349
IMG\center_2018_07_16_17_15_51_919.jp,0.1478214
IMG\center_2018_07_16_17_15_51_987.jp,0.0
IMG\center_2018_07_16_17_15_52_054.jp,0.0
IMG\center_2018_07_16_17_15_52_123.jp,0.0
IMG\center_2018_07_16_17_15_52_191.jp,0.0
IMG\center_2018_07_16_17_15_52_259.jp,0.0
IMG\center_2018_07_16_17_15_52_332.jp,0.0
IMG\center_2018_07_16_17_15_52_400.jp,0.0
IMG\center_2018_07_16_17_15_52_470.jp,0.0
IMG\center_2018_07_16_17_15_52_537.jp,0.0
IMG\center_2018_07_16_17_15_52_605.jp,0.0
IMG\center_2018_07_16_17_15_52_677.jp,0.0
IMG\center_2018_07_16_17_15_52_747.jp,0.0
IMG\center_2018_07_16_17_15_52_815.jp,0.0
IMG\center_2018_07_16_17_15_52_883.jp,0.0
IMG\center_2018_07_16_17_15_52_950.jp,0.0
IMG\center_2018_07_16_17_15_53_020.jp,0.1392491
IMG\center_2018_07_16_17_15_53_090.jp,0.0
IMG\center_2018_07_16_17_15_53_158.jp,0.0
IMG\center_2018_07_16_17_15_53_227.jp,0.0
IMG\center_2018_07_16_17_15_53_295.jp,0.0
IMG\center_2018_07_16_17_15_53_364.jp,0.0
IMG\center_2018_07_16_17_15_53_432.jp,0.0
IMG\center_2018_07_16_17_15_53_507.jp,0.2
IMG\center_2018_07_16_17_15_53_579.jp,0.3395161
IMG\center_2018_07_16_17_15_53_651.jp,0.1020351
IMG\center_2018_07_16_17_15_53_721.jp,0.0
IMG\center_2018_07_16_17_15_53_790.jp,0.0
IMG\center_2018_07_16_17_15_53_859.jp,0.0
IMG\center_2018_07_16_17_15_53_929.jp,0.0
IMG\center_2018_07_16_17_15_53_999.jp,0.0
IMG\center_2018_07_16_17_15_54_069.jp,0.0
IMG\center_2018_07_16_17_15_54_137.jp,0.0
IMG\center_2018_07_16_17_15_54_207.jp,0.0
IMG\center_2018_07_16_17_15_54_274.jp,0.0
IMG\center_2018_07_16_17_15_54_340.jp,0.0
IMG\center_2018_07_16_17_15_54_411.jp,0.0
IMG\center_2018_07_16_17_15_54_482.jp,0.0
IMG\center_2018_07_16_17_15_54_554.jp,0.0
IMG\center_2018_07_16_17_15_54_624.jp,0.0
IMG\center_2018_07_16_17_15_54_693.jp,0.0
IMG\center_2018_07_16_17_15_54_763.jp,0.0
IMG\center_2018_07_16_17_15_54_837.jp,0.0
IMG\center_2018_07_16_17_15_54_905.jp,0.0
IMG\center_2018_07_16_17_15_54_972.jp,0.0
IMG\center_2018_07_16_17_15_55_045.jp,0.0
IMG\center_2018_07_16_17_15_55_112.jp,0.0
IMG\center_2018_07_16_17_15_55_179.jp,0.0
IMG\center_2018_07_16_17_15_55_249.jp,0.0
IMG\center_2018_07_16_17_15_55_316.jp,0.0
IMG\center_2018_07_16_17_15_55_387.jp,0.0
IMG\center_2018_07_16_17_15_55_454.jp,0.0
IMG\center_2018_07_16_17_15_55_526.jp,0.0
IMG\center_2018_07_16_17_15_55_596.jp,0.0
IMG\center_2018_07_16_17_15_55_663.jp,0.0
IMG\center_2018_07_16_17_15_55_734.jp,0.0
IMG\center_2018_07_16_17_15_55_807.jp,0.0
IMG\center_2018_07_16_17_15_55_878.jp,0.0
IMG\center_2018_07_16_17_15_55_948.jp,0.0
IMG\center_2018_07_16_17_15_56_017.jp,0.0
IMG\center_2018_07_16_17_15_56_088.jp,0.0
IMG\center_2018_07_16_17_15_56_159.jp,0.0
IMG\center_2018_07_16_17_15_56_230.jp,0.0
IMG\center_2018_07_16_17_15_56_300.jp,0.0
IMG\center_2018_07_16_17_15_56_368.jp,0.0
IMG\center_2018_07_16_17_15_56_440.jp,0.0
IMG\center_2018_07_16_17_15_56_514.jp,0.0
IMG\center_2018_07_16_17_15_56_587.jp,0.05
IMG\center_2018_07_16_17_15_56_655.jp,0.2
IMG\center_2018_07_16_17_15_56_725.jp,0.2258309
IMG\center_2018_07_16_17_15_56_791.jp,0.04608299
IMG\center_2018_07_16_17_15_56_864.jp,0.0
IMG\center_2018_07_16_17_15_56_936.jp,0.0
IMG\center_2018_07_16_17_15_57_004.jp,0.0
IMG\center_2018_07_16_17_15_57_075.jp,0.0
IMG\center_2018_07_16_17_15_57_147.jp,0.0
IMG\center_2018_07_16_17_15_57_213.jp,0.0
IMG\center_2018_07_16_17_15_57_284.jp,0.0
IMG\center_2018_07_16_17_15_57_356.jp,0.05
IMG\center_2018_07_16_17_15_57_423.jp,0.2
IMG\center_2018_07_16_17_15_57_494.jp,0.2250735
IMG\center_2018_07_16_17_15_57_568.jp,0.0
IMG\center_2018_07_16_17_15_57_637.jp,0.0
IMG\center_2018_07_16_17_15_57_707.jp,0.0
IMG\center_2018_07_16_17_15_57_780.jp,0.0
IMG\center_2018_07_16_17_15_57_847.jp,0.0
IMG\center_2018_07_16_17_15_57_915.jp,0.0
IMG\center_2018_07_16_17_15_57_985.jp,0.1
IMG\center_2018_07_16_17_15_58_052.jp,0.25
IMG\center_2018_07_16_17_15_58_119.jp,0.3876992
IMG\center_2018_07_16_17_15_58_191.jp,0.1510655
IMG\center_2018_07_16_17_15_58_265.jp,0.0
IMG\center_2018_07_16_17_15_58_332.jp,0.0
IMG\center_2018_07_16_17_15_58_404.jp,0.0
IMG\center_2018_07_16_17_15_58_473.jp,0.0
IMG\center_2018_07_16_17_15_58_540.jp,0.0
IMG\center_2018_07_16_17_15_58_610.jp,0.0
IMG\center_2018_07_16_17_15_58_680.jp,0.0
IMG\center_2018_07_16_17_15_58_750.jp,0.0
IMG\center_2018_07_16_17_15_58_821.jp,0.0
IMG\center_2018_07_16_17_15_58_892.jp,0.0
IMG\center_2018_07_16_17_15_58_965.jp,0.0
IMG\center_2018_07_16_17_15_59_039.jp,0.0
IMG\center_2018_07_16_17_15_59_112.jp,0.05
IMG\center_2018_07_16_17_15_59_182.jp,0.2
IMG\center_2018_07_16_17_15_59_253.jp,0.2860199
IMG\center_2018_07_16_17_15_59_325.jp,0.0499799
IMG\center_2018_07_16_17_15_59_398.jp,0.0
IMG\center_2018_07_16_17_15_59_471.jp,0.05
IMG\center_2018_07_16_17_15_59_542.jp,0.2
IMG\center_2018_07_16_17_15_59_614.jp,0.4
IMG\center_2018_07_16_17_15_59_684.jp,0.4212921
IMG\center_2018_07_16_17_15_59_753.jp,0.2390834
IMG\center_2018_07_16_17_15_59_828.jp,0.0
IMG\center_2018_07_16_17_15_59_899.jp,0.0
IMG\center_2018_07_16_17_15_59_973.jp,0.0
IMG\center_2018_07_16_17_16_00_047.jp,0.0
IMG\center_2018_07_16_17_16_00_118.jp,0.1
IMG\center_2018_07_16_17_16_00_189.jp,0.3142873
IMG\center_2018_07_16_17_16_00_262.jp,0.1428628
IMG\center_2018_07_16_17_16_00_331.jp,0.0
IMG\center_2018_07_16_17_16_00_399.jp,0.0
IMG\center_2018_07_16_17_16_00_470.jp,0.0
IMG\center_2018_07_16_17_16_00_540.jp,0.0
IMG\center_2018_07_16_17_16_00_612.jp,0.0
IMG\center_2018_07_16_17_16_00_684.jp,0.0
IMG\center_2018_07_16_17_16_00_755.jp,0.0
IMG\center_2018_07_16_17_16_00_828.jp,0.0
IMG\center_2018_07_16_17_16_00_901.jp,0.0
IMG\center_2018_07_16_17_16_00_975.jp,0.0
IMG\center_2018_07_16_17_16_01_042.jp,0.0
IMG\center_2018_07_16_17_16_01_116.jp,0.15
IMG\center_2018_07_16_17_16_01_191.jp,0.35
IMG\center_2018_07_16_17_16_01_257.jp,0.269389
IMG\center_2018_07_16_17_16_01_328.jp,0.02845328
IMG\center_2018_07_16_17_16_01_400.jp,0.0
IMG\center_2018_07_16_17_16_01_472.jp,0.0
IMG\center_2018_07_16_17_16_01_543.jp,0.0
IMG\center_2018_07_16_17_16_01_616.jp,0.15
IMG\center_2018_07_16_17_16_01_684.jp,0.35
IMG\center_2018_07_16_17_16_01_753.jp,0.5016959
IMG\center_2018_07_16_17_16_01_824.jp,0.2661585
IMG\center_2018_07_16_17_16_01_895.jp,0.07691219
IMG\center_2018_07_16_17_16_01_965.jp,0.0
IMG\center_2018_07_16_17_16_02_033.jp,0.05
IMG\center_2018_07_16_17_16_02_100.jp,0.1769188
IMG\center_2018_07_16_17_16_02_168.jp,0.0
IMG\center_2018_07_16_17_16_02_242.jp,0.0
IMG\center_2018_07_16_17_16_02_309.jp,0.0
IMG\center_2018_07_16_17_16_02_379.jp,0.0
IMG\center_2018_07_16_17_16_02_448.jp,0.0
IMG\center_2018_07_16_17_16_02_516.jp,0.0
IMG\center_2018_07_16_17_16_02_590.jp,0.15
IMG\center_2018_07_16_17_16_02_658.jp,0.3
IMG\center_2018_07_16_17_16_02_729.jp,0.2739042
IMG\center_2018_07_16_17_16_02_801.jp,0.1100753
IMG\center_2018_07_16_17_16_02_871.jp,0.0
IMG\center_2018_07_16_17_16_02_941.jp,0.0
IMG\center_2018_07_16_17_16_03_010.jp,0.0
IMG\center_2018_07_16_17_16_03_079.jp,0.0
IMG\center_2018_07_16_17_16_03_154.jp,0.0
IMG\center_2018_07_16_17_16_03_223.jp,0.0
IMG\center_2018_07_16_17_16_03_294.jp,0.2
IMG\center_2018_07_16_17_16_03_366.jp,0.3666393
IMG\center_2018_07_16_17_16_03_437.jp,0.1800952
IMG\center_2018_07_16_17_16_03_507.jp,0.0
IMG\center_2018_07_16_17_16_03_576.jp,0.0
IMG\center_2018_07_16_17_16_03_644.jp,0.0
IMG\center_2018_07_16_17_16_03_713.jp,0.0
IMG\center_2018_07_16_17_16_03_783.jp,0.0
IMG\center_2018_07_16_17_16_03_852.jp,0.0
IMG\center_2018_07_16_17_16_03_923.jp,0.0
IMG\center_2018_07_16_17_16_03_993.jp,0.0
IMG\center_2018_07_16_17_16_04_062.jp,0.0
IMG\center_2018_07_16_17_16_04_131.jp,0.0
IMG\center_2018_07_16_17_16_04_204.jp,0.1
IMG\center_2018_07_16_17_16_04_272.jp,0.25
IMG\center_2018_07_16_17_16_04_344.jp,0.3649963
IMG\center_2018_07_16_17_16_04_414.jp,0.1773314
IMG\center_2018_07_16_17_16_04_487.jp,0.0
IMG\center_2018_07_16_17_16_04_557.jp,0.0
IMG\center_2018_07_16_17_16_04_628.jp,0.0
IMG\center_2018_07_16_17_16_04_696.jp,0.0
IMG\center_2018_07_16_17_16_04_765.jp,0.0
IMG\center_2018_07_16_17_16_04_832.jp,0.0
IMG\center_2018_07_16_17_16_04_905.jp,0.05
IMG\center_2018_07_16_17_16_04_974.jp,0.2
IMG\center_2018_07_16_17_16_05_046.jp,0.2113493
IMG\center_2018_07_16_17_16_05_117.jp,0.02158574
IMG\center_2018_07_16_17_16_05_189.jp,0.0
IMG\center_2018_07_16_17_16_05_259.jp,0.0
IMG\center_2018_07_16_17_16_05_328.jp,0.0
IMG\center_2018_07_16_17_16_05_396.jp,0.0
IMG\center_2018_07_16_17_16_05_469.jp,0.0
IMG\center_2018_07_16_17_16_05_539.jp,0.0
IMG\center_2018_07_16_17_16_05_611.jp,0.0
IMG\center_2018_07_16_17_16_05_681.jp,0.0
IMG\center_2018_07_16_17_16_05_753.jp,0.0
IMG\center_2018_07_16_17_16_05_821.jp,0.0
IMG\center_2018_07_16_17_16_05_890.jp,0.15
IMG\center_2018_07_16_17_16_05_960.jp,0.259568
IMG\center_2018_07_16_17_16_06_030.jp,0.02454165
IMG\center_2018_07_16_17_16_06_100.jp,0.0
IMG\center_2018_07_16_17_16_06_171.jp,0.0
IMG\center_2018_07_16_17_16_06_243.jp,0.0
IMG\center_2018_07_16_17_16_06_314.jp,0.0
IMG\center_2018_07_16_17_16_06_386.jp,0.0
IMG\center_2018_07_16_17_16_06_455.jp,0.0
IMG\center_2018_07_16_17_16_06_526.jp,0.0
IMG\center_2018_07_16_17_16_06_596.jp,0.0
IMG\center_2018_07_16_17_16_06_665.jp,0.15
IMG\center_2018_07_16_17_16_06_738.jp,0.3
IMG\center_2018_07_16_17_16_06_807.jp,0.4332291
IMG\center_2018_07_16_17_16_06_880.jp,0.2404591
IMG\center_2018_07_16_17_16_06_952.jp,0.02613781
IMG\center_2018_07_16_17_16_07_022.jp,0.0
IMG\center_2018_07_16_17_16_07_092.jp,0.0
IMG\center_2018_07_16_17_16_07_159.jp,0.0
IMG\center_2018_07_16_17_16_07_226.jp,0.0
IMG\center_2018_07_16_17_16_07_299.jp,0.0
IMG\center_2018_07_16_17_16_07_367.jp,0.0
IMG\center_2018_07_16_17_16_07_442.jp,0.0
IMG\center_2018_07_16_17_16_07_514.jp,0.0
IMG\center_2018_07_16_17_16_07_586.jp,0.1
IMG\center_2018_07_16_17_16_07_656.jp,0.25
IMG\center_2018_07_16_17_16_07_725.jp,0.3291691
IMG\center_2018_07_16_17_16_07_799.jp,0.1328015
IMG\center_2018_07_16_17_16_07_869.jp,0.0
IMG\center_2018_07_16_17_16_07_940.jp,0.0
IMG\center_2018_07_16_17_16_08_009.jp,0.0
IMG\center_2018_07_16_17_16_08_078.jp,0.0
IMG\center_2018_07_16_17_16_08_147.jp,0.0
IMG\center_2018_07_16_17_16_08_217.jp,0.0
IMG\center_2018_07_16_17_16_08_287.jp,0.0
IMG\center_2018_07_16_17_16_08_356.jp,0.0
IMG\center_2018_07_16_17_16_08_425.jp,0.0
IMG\center_2018_07_16_17_16_08_493.jp,0.0
IMG\center_2018_07_16_17_16_08_567.jp,0.0
IMG\center_2018_07_16_17_16_08_638.jp,0.0
IMG\center_2018_07_16_17_16_08_707.jp,0.0
IMG\center_2018_07_16_17_16_08_775.jp,0.0
IMG\center_2018_07_16_17_16_08_843.jp,0.0
IMG\center_2018_07_16_17_16_08_914.jp,0.0
IMG\center_2018_07_16_17_16_08_988.jp,0.0
IMG\center_2018_07_16_17_16_09_058.jp,0.0
IMG\center_2018_07_16_17_16_09_130.jp,0.0
IMG\center_2018_07_16_17_16_09_201.jp,0.0
IMG\center_2018_07_16_17_16_09_272.jp,0.0
IMG\center_2018_07_16_17_16_09_342.jp,0.0
IMG\center_2018_07_16_17_16_09_413.jp,0.0
IMG\center_2018_07_16_17_16_09_487.jp,0.0
IMG\center_2018_07_16_17_16_09_556.jp,0.1
IMG\center_2018_07_16_17_16_09_628.jp,0.1918672
IMG\center_2018_07_16_17_16_09_699.jp,0.02418813
IMG\center_2018_07_16_17_16_09_770.jp,0.0
IMG\center_2018_07_16_17_16_09_843.jp,0.0
IMG\center_2018_07_16_17_16_09_915.jp,0.0
IMG\center_2018_07_16_17_16_09_988.jp,0.0
IMG\center_2018_07_16_17_16_10_060.jp,0.0
IMG\center_2018_07_16_17_16_10_132.jp,0.0
IMG\center_2018_07_16_17_16_10_204.jp,0.0
IMG\center_2018_07_16_17_16_10_274.jp,0.0
IMG\center_2018_07_16_17_16_10_345.jp,0.0
IMG\center_2018_07_16_17_16_10_415.jp,0.1
IMG\center_2018_07_16_17_16_10_486.jp,0.3
IMG\center_2018_07_16_17_16_10_557.jp,0.2308351
IMG\center_2018_07_16_17_16_10_631.jp,0.0
IMG\center_2018_07_16_17_16_10_700.jp,0.0
IMG\center_2018_07_16_17_16_10_774.jp,0.0
IMG\center_2018_07_16_17_16_10_847.jp,0.0
IMG\center_2018_07_16_17_16_10_922.jp,0.0
IMG\center_2018_07_16_17_16_10_991.jp,0.0
IMG\center_2018_07_16_17_16_11_056.jp,0.0
IMG\center_2018_07_16_17_16_11_128.jp,0.0
IMG\center_2018_07_16_17_16_11_198.jp,0.0
IMG\center_2018_07_16_17_16_11_269.jp,0.0
IMG\center_2018_07_16_17_16_11_339.jp,0.0
IMG\center_2018_07_16_17_16_11_409.jp,0.0
IMG\center_2018_07_16_17_16_11_477.jp,0.0
IMG\center_2018_07_16_17_16_11_547.jp,0.0
IMG\center_2018_07_16_17_16_11_617.jp,0.0
IMG\center_2018_07_16_17_16_11_690.jp,0.0
IMG\center_2018_07_16_17_16_11_760.jp,0.0
IMG\center_2018_07_16_17_16_11_829.jp,0.0
IMG\center_2018_07_16_17_16_11_897.jp,0.0
IMG\center_2018_07_16_17_16_11_966.jp,0.0
IMG\center_2018_07_16_17_16_12_038.jp,0.0
IMG\center_2018_07_16_17_16_12_107.jp,0.0
IMG\center_2018_07_16_17_16_12_175.jp,0.0
IMG\center_2018_07_16_17_16_12_243.jp,0.0
IMG\center_2018_07_16_17_16_12_317.jp,0.0
IMG\center_2018_07_16_17_16_12_385.jp,0.0
IMG\center_2018_07_16_17_16_12_453.jp,0.0
IMG\center_2018_07_16_17_16_12_521.jp,0.0
IMG\center_2018_07_16_17_16_12_594.jp,0.0
IMG\center_2018_07_16_17_16_12_667.jp,0.0
IMG\center_2018_07_16_17_16_12_735.jp,0.15
IMG\center_2018_07_16_17_16_12_806.jp,0.1923735
IMG\center_2018_07_16_17_16_12_879.jp,0.01636726
IMG\center_2018_07_16_17_16_12_953.jp,0.0
IMG\center_2018_07_16_17_16_13_026.jp,0.0
IMG\center_2018_07_16_17_16_13_094.jp,0.0
IMG\center_2018_07_16_17_16_13_163.jp,0.0
IMG\center_2018_07_16_17_16_13_232.jp,0.0
IMG\center_2018_07_16_17_16_13_300.jp,0.0
IMG\center_2018_07_16_17_16_13_369.jp,0.0
IMG\center_2018_07_16_17_16_13_439.jp,0.0
IMG\center_2018_07_16_17_16_13_511.jp,0.0
IMG\center_2018_07_16_17_16_13_584.jp,0.0
IMG\center_2018_07_16_17_16_13_654.jp,0.0
IMG\center_2018_07_16_17_16_13_728.jp,0.0
IMG\center_2018_07_16_17_16_13_796.jp,0.0
IMG\center_2018_07_16_17_16_13_871.jp,0.0
IMG\center_2018_07_16_17_16_13_944.jp,0.0
IMG\center_2018_07_16_17_16_14_016.jp,0.0
IMG\center_2018_07_16_17_16_14_090.jp,0.0
IMG\center_2018_07_16_17_16_14_164.jp,0.0
IMG\center_2018_07_16_17_16_14_236.jp,0.0
IMG\center_2018_07_16_17_16_14_309.jp,0.0
IMG\center_2018_07_16_17_16_14_380.jp,0.0
IMG\center_2018_07_16_17_16_14_453.jp,0.0
IMG\center_2018_07_16_17_16_14_523.jp,0.0
IMG\center_2018_07_16_17_16_14_593.jp,0.0
IMG\center_2018_07_16_17_16_14_666.jp,0.0
IMG\center_2018_07_16_17_16_14_734.jp,0.0
IMG\center_2018_07_16_17_16_14_805.jp,0.0
IMG\center_2018_07_16_17_16_14_875.jp,0.0
IMG\center_2018_07_16_17_16_14_945.jp,0.0
IMG\center_2018_07_16_17_16_15_015.jp,0.0
IMG\center_2018_07_16_17_16_15_089.jp,0.0
IMG\center_2018_07_16_17_16_15_159.jp,0.0
IMG\center_2018_07_16_17_16_15_232.jp,0.0
IMG\center_2018_07_16_17_16_15_306.jp,0.0
IMG\center_2018_07_16_17_16_15_377.jp,0.05
IMG\center_2018_07_16_17_16_15_449.jp,0.25
IMG\center_2018_07_16_17_16_15_522.jp,0.2798495
IMG\center_2018_07_16_17_16_15_595.jp,0.04216526
IMG\center_2018_07_16_17_16_15_664.jp,0.0
IMG\center_2018_07_16_17_16_15_734.jp,0.0
IMG\center_2018_07_16_17_16_15_804.jp,0.0
IMG\center_2018_07_16_17_16_15_871.jp,0.0
IMG\center_2018_07_16_17_16_15_941.jp,0.0
IMG\center_2018_07_16_17_16_16_010.jp,0.0
IMG\center_2018_07_16_17_16_16_081.jp,0.0
IMG\center_2018_07_16_17_16_16_153.jp,0.0
IMG\center_2018_07_16_17_16_16_220.jp,0.0
IMG\center_2018_07_16_17_16_16_288.jp,0.0
IMG\center_2018_07_16_17_16_16_356.jp,0.0
IMG\center_2018_07_16_17_16_16_426.jp,0.0
IMG\center_2018_07_16_17_16_16_496.jp,0.0
IMG\center_2018_07_16_17_16_16_566.jp,0.0
IMG\center_2018_07_16_17_16_16_635.jp,0.0
IMG\center_2018_07_16_17_16_16_705.jp,0.0
IMG\center_2018_07_16_17_16_16_774.jp,0.0
IMG\center_2018_07_16_17_16_16_847.jp,0.0
IMG\center_2018_07_16_17_16_16_917.jp,0.0
IMG\center_2018_07_16_17_16_16_987.jp,0.0
IMG\center_2018_07_16_17_16_17_055.jp,0.0
IMG\center_2018_07_16_17_16_17_125.jp,0.0
IMG\center_2018_07_16_17_16_17_193.jp,0.0
IMG\center_2018_07_16_17_16_17_261.jp,0.0
IMG\center_2018_07_16_17_16_17_329.jp,0.0
IMG\center_2018_07_16_17_16_17_400.jp,0.0
IMG\center_2018_07_16_17_16_17_471.jp,0.0
